STATION,NAME,DATE,TAVG,TMAX,TMIN
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",6/10/2012,,95,73
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",6/11/2012,,97,80
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",6/12/2012,,95,69
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",6/13/2012,,91,70
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",6/14/2012,,94,75
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",6/15/2012,,94,74
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",6/16/2012,,86,74
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",6/17/2012,,91,72
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",6/18/2012,,86,73
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",6/19/2012,,84,73
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",6/20/2012,,87,72
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",6/21/2012,,91,72
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",6/22/2012,,94,74
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",6/23/2012,,96,73
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",6/24/2012,,99,77
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",6/25/2012,,102,77
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",6/26/2012,,105,79
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",6/27/2012,,101,78
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",6/28/2012,,96,76
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",6/29/2012,,92,75
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",6/30/2012,,84,72
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",7/1/2012,,85,74
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",7/2/2012,,91,74
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",7/3/2012,,93,74
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",7/4/2012,,93,73
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",7/5/2012,,93,73
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",7/6/2012,,95,74
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",7/7/2012,,95,76
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",7/8/2012,,83,76
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",7/9/2012,,90,74
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",7/10/2012,,84,74
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",7/11/2012,,82,74
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",7/12/2012,,81,72
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",7/13/2012,,81,73
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",7/14/2012,,89,72
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",7/15/2012,,87,72
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",7/16/2012,,91,73
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",7/17/2012,,92,74
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",7/18/2012,,92,73
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",7/19/2012,,94,74
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",7/20/2012,,94,79
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",7/21/2012,,95,78
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",7/22/2012,,93,75
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",7/23/2012,,88,76
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",7/24/2012,,91,74
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",7/25/2012,,93,75
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",7/26/2012,,94,79
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",7/27/2012,,95,75
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",7/28/2012,,96,78
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",7/29/2012,,95,79
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",7/30/2012,,96,78
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",7/31/2012,,97,79
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",8/1/2012,,96,79
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",8/2/2012,,95,79
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",8/3/2012,,97,80
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",8/4/2012,,96,78
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",8/5/2012,,94,76
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",8/6/2012,,97,75
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",8/7/2012,,97,76
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",8/8/2012,,96,75
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",8/9/2012,,97,77
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",8/10/2012,,98,79
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",8/11/2012,,98,78
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",8/12/2012,,97,77
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",8/13/2012,,98,80
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",8/14/2012,,98,80
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",8/15/2012,,98,79
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",8/16/2012,,98,78
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",8/17/2012,,97,78
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",8/18/2012,,94,73
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",8/19/2012,,90,73
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",8/20/2012,,96,75
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",8/21/2012,,91,72
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",8/22/2012,,91,75
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",8/23/2012,,90,74
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",8/24/2012,,88,75
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",8/25/2012,,91,75
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",8/26/2012,,92,75
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",8/27/2012,,96,74
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",8/28/2012,,97,78
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",8/29/2012,,98,80
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",8/30/2012,,99,78
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",8/31/2012,,96,81
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/1/2012,,91,76
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/2/2012,,96,76
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/3/2012,,96,77
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/4/2012,,97,77
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/5/2012,,98,75
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/6/2012,,97,75
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/7/2012,,96,76
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/8/2012,,87,69
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/9/2012,,91,64
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/10/2012,,89,62
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/11/2012,,90,64
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/12/2012,,88,71
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/13/2012,,84,70
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/14/2012,,89,71
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/15/2012,,89,70
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/16/2012,,88,71
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/17/2012,,83,70
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/18/2012,,88,69
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/19/2012,,85,65
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/20/2012,,88,59
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/21/2012,,88,59
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/22/2012,,92,68
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/23/2012,,92,68
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/24/2012,,91,69
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/25/2012,,91,69
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/26/2012,,91,71
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/27/2012,,88,70
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/28/2012,,91,73
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/29/2012,,80,73
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/30/2012,,77,64
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/1/2012,,84,59
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/2/2012,,83,61
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/3/2012,,85,59
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/4/2012,,88,63
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/5/2012,,88,66
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/6/2012,,86,61
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/7/2012,,68,54
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/8/2012,,72,53
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/9/2012,,84,57
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/10/2012,,90,65
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/11/2012,,88,70
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/12/2012,,89,70
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/13/2012,,89,68
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/14/2012,,84,72
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/15/2012,,82,61
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/16/2012,,79,58
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/17/2012,,89,62
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/18/2012,,80,62
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/19/2012,,83,52
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/20/2012,,85,52
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/21/2012,,88,70
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/22/2012,,87,69
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/23/2012,,87,65
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/24/2012,,87,66
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/25/2012,,88,70
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/26/2012,,73,53
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/27/2012,,66,48
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/28/2012,,68,42
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/29/2012,,71,42
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/30/2012,,75,42
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/31/2012,,84,52
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/1/2012,,87,60
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/2/2012,,86,64
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/3/2012,,84,61
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/4/2012,,83,60
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/5/2012,,85,61
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/6/2012,,75,53
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/7/2012,,82,50
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/8/2012,,79,51
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/9/2012,,82,58
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/10/2012,,83,58
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/11/2012,,83,59
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/12/2012,,67,45
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/13/2012,,61,40
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/14/2012,,67,46
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/15/2012,,69,38
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/16/2012,,68,42
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/17/2012,,71,38
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/18/2012,,73,39
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/19/2012,,75,45
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/20/2012,,79,49
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/21/2012,,83,52
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/22/2012,,77,50
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/23/2012,,78,53
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/24/2012,,66,43
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/25/2012,,75,39
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/26/2012,,84,58
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/27/2012,,63,47
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/28/2012,,67,40
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/29/2012,,71,39
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/30/2012,,78,55
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/1/2012,,83,63
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/2/2012,,84,59
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/3/2012,,82,65
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/4/2012,,83,59
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/5/2012,,66,55
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/6/2012,,69,56
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/7/2012,,81,54
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/8/2012,,83,62
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/9/2012,,81,59
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/10/2012,,59,38
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/11/2012,,55,32
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/12/2012,,61,34
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/13/2012,,64,32
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/14/2012,,70,48
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/15/2012,,81,68
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/16/2012,,72,59
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/17/2012,,69,45
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/18/2012,,80,43
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/19/2012,,81,64
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/20/2012,,75,40
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/21/2012,,62,32
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/22/2012,,69,33
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/23/2012,,75,60
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/24/2012,,75,58
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/25/2012,,77,36
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/26/2012,,47,33
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/27/2012,,53,31
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/28/2012,,60,43
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/29/2012,,51,34
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/30/2012,,51,30
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/31/2012,,67,46
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/1/2013,,67,46
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/2/2013,,46,41
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/3/2013,,56,38
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/4/2013,,50,43
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/5/2013,,47,42
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/6/2013,,60,40
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/7/2013,,57,36
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/8/2013,,64,49
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/9/2013,,67,61
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/10/2013,,69,52
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/11/2013,,73,44
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/12/2013,,75,64
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/13/2013,,72,42
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/14/2013,,45,40
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/15/2013,,42,37
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/16/2013,,52,32
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/17/2013,,63,29
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/18/2013,,62,36
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/19/2013,,68,34
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/20/2013,,69,43
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/21/2013,,71,43
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/22/2013,,71,44
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/23/2013,,75,45
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/24/2013,,79,61
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/25/2013,,79,61
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/26/2013,,78,59
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/27/2013,,77,56
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/28/2013,,81,70
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/29/2013,,77,59
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/30/2013,,61,39
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/31/2013,,67,33
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/1/2013,,70,43
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/2/2013,,76,46
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/3/2013,,72,48
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/4/2013,,72,53
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/5/2013,,79,58
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/6/2013,,65,60
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/7/2013,,73,57
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/8/2013,,71,50
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/9/2013,,69,49
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/10/2013,,74,58
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/11/2013,,63,53
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/12/2013,,64,53
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/13/2013,,61,43
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/14/2013,,67,34
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/15/2013,,69,39
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/16/2013,,61,39
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/17/2013,,72,36
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/18/2013,,74,55
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/19/2013,,69,46
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/20/2013,,60,50
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/21/2013,,75,53
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/22/2013,,65,54
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/23/2013,,70,47
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/24/2013,,70,43
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/25/2013,,76,48
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/26/2013,,64,44
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/27/2013,,69,42
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/28/2013,,59,41
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/1/2013,,65,36
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/2/2013,,57,36
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/3/2013,,69,31
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/4/2013,,80,56
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/5/2013,,69,49
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/6/2013,,69,38
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/7/2013,,69,40
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/8/2013,,72,49
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/9/2013,,75,61
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/10/2013,,69,51
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/11/2013,,62,40
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/12/2013,,73,36
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/13/2013,,74,43
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/14/2013,,75,43
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/15/2013,,80,46
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/16/2013,,81,59
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/17/2013,,82,64
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/18/2013,,90,68
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/19/2013,,78,59
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/20/2013,,76,55
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/21/2013,,74,48
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/22/2013,,84,68
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/23/2013,,74,61
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/24/2013,,66,47
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/25/2013,,62,38
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/26/2013,,64,38
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/27/2013,,69,37
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/28/2013,,72,54
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/29/2013,,75,55
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/30/2013,,79,63
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/31/2013,,85,59
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",4/1/2013,67,81,59
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",4/2/2013,67,74,59
